id,timestamp,genes,clean_acc,blackbox_acc,clean_acc_f,black_acc_f,genes_list,L,arch_readable,stages,balanced
33,2025-11-25T14:43:38.689081,[2. 2. 0. 0. 1. 1. 0. 2. 2. 0. 1. 1. 0. 0. 0. 0.],"79,56349206","45,93253968",79.56349206,45.93253968,"[2, 2, 0, 0, 1, 1, 0, 2, 2, 0, 1, 1, 0, 0, 0, 0]",16,"c2:['MLP', 'MLP', 'Conv']; c3:['Conv', 'Transformer', 'Transformer', 'Conv']; c4:['MLP', 'MLP', 'Conv', 'Transformer', 'Transformer', 'Conv']; c5:['Conv', 'Conv', 'Conv']","c2=MLP,MLP,Conv;c3=Conv,Transformer,Transformer,Conv;c4=MLP,MLP,Conv,Transformer,Transformer,Conv;c5=Conv,Conv,Conv",62.74801587
49,2025-11-25T12:24:09.938783,[2. 1. 2. 2. 0. 2. 0. 2. 1. 0. 2. 2. 1. 1. 0. 1.],"62,20238095","62,59920635",62.20238095,62.59920635,"[2, 1, 2, 2, 0, 2, 0, 2, 1, 0, 2, 2, 1, 1, 0, 1]",16,"c2:['MLP', 'Transformer', 'MLP']; c3:['MLP', 'Conv', 'MLP', 'Conv']; c4:['MLP', 'Transformer', 'Conv', 'MLP', 'MLP', 'Transformer']; c5:['Transformer', 'Conv', 'Transformer']","c2=MLP,Transformer,MLP;c3=MLP,Conv,MLP,Conv;c4=MLP,Transformer,Conv,MLP,MLP,Transformer;c5=Transformer,Conv,Transformer",62.40079365
12,2025-11-25T13:30:47.201402,[0. 1. 2. 2. 2. 2. 1. 1. 0. 2. 1. 1. 1. 1. 0. 0.],"70,13888889","54,36507937",70.13888889,54.36507937,"[0, 1, 2, 2, 2, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['MLP', 'MLP', 'MLP', 'Transformer']; c4:['Transformer', 'Conv', 'MLP', 'Transformer', 'Transformer', 'Transformer']; c5:['Transformer', 'Conv', 'Conv']","c2=Conv,Transformer,MLP;c3=MLP,MLP,MLP,Transformer;c4=Transformer,Conv,MLP,Transformer,Transformer,Transformer;c5=Transformer,Conv,Conv",62.25198413
24,2025-11-25T11:10:44.935133,[0. 0. 2. 1. 2. 2. 2. 1. 0. 2. 1. 2. 1. 2. 0. 1.],"76,58730159","47,81746032",76.58730159,47.81746032,"[0, 0, 2, 1, 2, 2, 2, 1, 0, 2, 1, 2, 1, 2, 0, 1]",16,"c2:['Conv', 'Conv', 'MLP']; c3:['Transformer', 'MLP', 'MLP', 'MLP']; c4:['Transformer', 'Conv', 'MLP', 'Transformer', 'MLP', 'Transformer']; c5:['MLP', 'Conv', 'Transformer']","c2=Conv,Conv,MLP;c3=Transformer,MLP,MLP,MLP;c4=Transformer,Conv,MLP,Transformer,MLP,Transformer;c5=MLP,Conv,Transformer",62.202380954999995
26,2025-11-21T13:04:36.528983,[2. 1. 1. 2. 2. 1. 0. 2. 1. 2. 0. 0. 1. 0. 2. 2.],"70,63492063","53,67063492",70.63492063,53.67063492,"[2, 1, 1, 2, 2, 1, 0, 2, 1, 2, 0, 0, 1, 0, 2, 2]",16,"c2:['MLP', 'Transformer', 'Transformer']; c3:['MLP', 'MLP', 'Transformer', 'Conv']; c4:['MLP', 'Transformer', 'MLP', 'Conv', 'Conv', 'Transformer']; c5:['Conv', 'MLP', 'MLP']","c2=MLP,Transformer,Transformer;c3=MLP,MLP,Transformer,Conv;c4=MLP,Transformer,MLP,Conv,Conv,Transformer;c5=Conv,MLP,MLP",62.152777775
14,2025-11-24T17:14:03.712164,[2. 0. 2. 0. 2. 0. 0. 1. 0. 1. 0. 2. 0. 0. 1. 2.],"77,97619048","46,13095238",77.97619048,46.13095238,"[2, 0, 2, 0, 2, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 2]",16,"c2:['MLP', 'Conv', 'MLP']; c3:['Conv', 'MLP', 'Conv', 'Conv']; c4:['Transformer', 'Conv', 'Transformer', 'Conv', 'MLP', 'Conv']; c5:['Conv', 'Transformer', 'MLP']","c2=MLP,Conv,MLP;c3=Conv,MLP,Conv,Conv;c4=Transformer,Conv,Transformer,Conv,MLP,Conv;c5=Conv,Transformer,MLP",62.05357143
21,2025-11-24T17:50:01.308377,[2. 1. 2. 1. 0. 0. 0. 2. 2. 1. 0. 1. 2. 1. 0. 0.],"67,16269841","56,69642857",67.16269841,56.69642857,"[2, 1, 2, 1, 0, 0, 0, 2, 2, 1, 0, 1, 2, 1, 0, 0]",16,"c2:['MLP', 'Transformer', 'MLP']; c3:['Transformer', 'Conv', 'Conv', 'Conv']; c4:['MLP', 'MLP', 'Transformer', 'Conv', 'Transformer', 'MLP']; c5:['Transformer', 'Conv', 'Conv']","c2=MLP,Transformer,MLP;c3=Transformer,Conv,Conv,Conv;c4=MLP,MLP,Transformer,Conv,Transformer,MLP;c5=Transformer,Conv,Conv",61.92956349000001
30,2025-11-25T14:32:21.066116,[1. 1. 0. 0. 0. 1. 2. 2. 0. 1. 0. 0. 0. 0. 1. 0.],"78,96825397","44,44444444",78.96825397,44.44444444,"[1, 1, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 1, 0]",16,"c2:['Transformer', 'Transformer', 'Conv']; c3:['Conv', 'Conv', 'Transformer', 'MLP']; c4:['MLP', 'Conv', 'Transformer', 'Conv', 'Conv', 'Conv']; c5:['Conv', 'Transformer', 'Conv']","c2=Transformer,Transformer,Conv;c3=Conv,Conv,Transformer,MLP;c4=MLP,Conv,Transformer,Conv,Conv,Conv;c5=Conv,Transformer,Conv",61.706349205
17,2025-11-24T13:05:01.347828,[2. 0. 0. 0. 2. 1. 1. 2. 1. 1. 2. 1. 0. 2. 2. 2.],"70,33730159","52,97619048",70.33730159,52.97619048,"[2, 0, 0, 0, 2, 1, 1, 2, 1, 1, 2, 1, 0, 2, 2, 2]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['Conv', 'MLP', 'Transformer', 'Transformer']; c4:['MLP', 'Transformer', 'Transformer', 'MLP', 'Transformer', 'Conv']; c5:['MLP', 'MLP', 'MLP']","c2=MLP,Conv,Conv;c3=Conv,MLP,Transformer,Transformer;c4=MLP,Transformer,Transformer,MLP,Transformer,Conv;c5=MLP,MLP,MLP",61.656746035
16,2025-11-25T10:46:18.227771,[2. 0. 2. 2. 0. 0. 2. 2. 1. 2. 1. 0. 1. 1. 0. 1.],"62,20238095","60,71428571",62.20238095,60.71428571,"[2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 1, 0, 1, 1, 0, 1]",16,"c2:['MLP', 'Conv', 'MLP']; c3:['MLP', 'Conv', 'Conv', 'MLP']; c4:['MLP', 'Transformer', 'MLP', 'Transformer', 'Conv', 'Transformer']; c5:['Transformer', 'Conv', 'Transformer']","c2=MLP,Conv,MLP;c3=MLP,Conv,Conv,MLP;c4=MLP,Transformer,MLP,Transformer,Conv,Transformer;c5=Transformer,Conv,Transformer",61.45833333
20,2025-11-25T13:56:31.908549,[1. 0. 0. 0. 0. 1. 1. 0. 0. 2. 2. 0. 2. 1. 2. 1.],"74,30555556","48,46230159",74.30555556,48.46230159,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 2, 1, 2, 1]",16,"c2:['Transformer', 'Conv', 'Conv']; c3:['Conv', 'Conv', 'Transformer', 'Transformer']; c4:['Conv', 'Conv', 'MLP', 'MLP', 'Conv', 'MLP']; c5:['Transformer', 'MLP', 'Transformer']","c2=Transformer,Conv,Conv;c3=Conv,Conv,Transformer,Transformer;c4=Conv,Conv,MLP,MLP,Conv,MLP;c5=Transformer,MLP,Transformer",61.383928575
12,2025-11-24T12:41:45.290929,[0. 0. 1. 0. 1. 1. 1. 0. 2. 0. 1. 1. 1. 0. 1. 2.],"77,77777778","44,59325397",77.77777778,44.59325397,"[0, 0, 1, 0, 1, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 2]",16,"c2:['Conv', 'Conv', 'Transformer']; c3:['Conv', 'Transformer', 'Transformer', 'Transformer']; c4:['Conv', 'MLP', 'Conv', 'Transformer', 'Transformer', 'Transformer']; c5:['Conv', 'Transformer', 'MLP']","c2=Conv,Conv,Transformer;c3=Conv,Transformer,Transformer,Transformer;c4=Conv,MLP,Conv,Transformer,Transformer,Transformer;c5=Conv,Transformer,MLP",61.18551587499999
16,2025-11-24T17:22:20.171510,[0. 1. 2. 2. 0. 0. 0. 0. 0. 1. 1. 1. 0. 2. 2. 0.],"76,48809524","45,78373016",76.48809524,45.78373016,"[0, 1, 2, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 2, 0]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['MLP', 'Conv', 'Conv', 'Conv']; c4:['Conv', 'Conv', 'Transformer', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'MLP', 'Conv']","c2=Conv,Transformer,MLP;c3=MLP,Conv,Conv,Conv;c4=Conv,Conv,Transformer,Transformer,Transformer,Conv;c5=MLP,MLP,Conv",61.135912700000006
7,2025-11-25T13:14:05.336688,[0. 0. 2. 0. 2. 1. 1. 1. 1. 1. 2. 1. 0. 2. 0. 2.],"76,48809524","45,63492063",76.48809524,45.63492063,"[0, 0, 2, 0, 2, 1, 1, 1, 1, 1, 2, 1, 0, 2, 0, 2]",16,"c2:['Conv', 'Conv', 'MLP']; c3:['Conv', 'MLP', 'Transformer', 'Transformer']; c4:['Transformer', 'Transformer', 'Transformer', 'MLP', 'Transformer', 'Conv']; c5:['MLP', 'Conv', 'MLP']","c2=Conv,Conv,MLP;c3=Conv,MLP,Transformer,Transformer;c4=Transformer,Transformer,Transformer,MLP,Transformer,Conv;c5=MLP,Conv,MLP",61.06150793500001
1,2025-11-24T16:13:54.803744,[2. 1. 0. 2. 2. 2. 2. 2. 0. 1. 0. 1. 0. 1. 1. 2.],"69,64285714","52,38095238",69.64285714,52.38095238,"[2, 1, 0, 2, 2, 2, 2, 2, 0, 1, 0, 1, 0, 1, 1, 2]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['MLP', 'MLP', 'MLP', 'MLP']; c4:['MLP', 'Conv', 'Transformer', 'Conv', 'Transformer', 'Conv']; c5:['Transformer', 'Transformer', 'MLP']","c2=MLP,Transformer,Conv;c3=MLP,MLP,MLP,MLP;c4=MLP,Conv,Transformer,Conv,Transformer,Conv;c5=Transformer,Transformer,MLP",61.01190476
7,2025-11-24T16:41:49.133292,[2. 0. 1. 0. 0. 1. 2. 1. 1. 0. 0. 1. 1. 2. 1. 2.],"77,38095238","44,59325397",77.38095238,44.59325397,"[2, 0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1, 1, 2, 1, 2]",16,"c2:['MLP', 'Conv', 'Transformer']; c3:['Conv', 'Conv', 'Transformer', 'MLP']; c4:['Transformer', 'Transformer', 'Conv', 'Conv', 'Transformer', 'Transformer']; c5:['MLP', 'Transformer', 'MLP']","c2=MLP,Conv,Transformer;c3=Conv,Conv,Transformer,MLP;c4=Transformer,Transformer,Conv,Conv,Transformer,Transformer;c5=MLP,Transformer,MLP",60.987103175
36,2025-11-25T14:52:50.205901,[0. 1. 0. 0. 0. 1. 0. 0. 2. 1. 2. 0. 0. 1. 0. 2.],"77,57936508","44,24603175",77.57936508,44.24603175,"[0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 0, 1, 0, 2]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['Conv', 'Conv', 'Transformer', 'Conv']; c4:['Conv', 'MLP', 'Transformer', 'MLP', 'Conv', 'Conv']; c5:['Transformer', 'Conv', 'MLP']","c2=Conv,Transformer,Conv;c3=Conv,Conv,Transformer,Conv;c4=Conv,MLP,Transformer,MLP,Conv,Conv;c5=Transformer,Conv,MLP",60.912698415
44,2025-11-21T13:59:57.957438,[1. 2. 1. 2. 1. 0. 0. 1. 0. 1. 1. 1. 0. 2. 0. 2.],"74,10714286","47,37103175",74.10714286,47.37103175,"[1, 2, 1, 2, 1, 0, 0, 1, 0, 1, 1, 1, 0, 2, 0, 2]",16,"c2:['Transformer', 'MLP', 'Transformer']; c3:['MLP', 'Transformer', 'Conv', 'Conv']; c4:['Transformer', 'Conv', 'Transformer', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'Conv', 'MLP']","c2=Transformer,MLP,Transformer;c3=MLP,Transformer,Conv,Conv;c4=Transformer,Conv,Transformer,Transformer,Transformer,Conv;c5=MLP,Conv,MLP",60.739087305
22,2025-11-25T11:03:32.302389,[0. 2. 0. 2. 0. 0. 2. 1. 0. 2. 1. 2. 1. 1. 1. 0.],"75,49603175","45,68452381",75.49603175,45.68452381,"[0, 2, 0, 2, 0, 0, 2, 1, 0, 2, 1, 2, 1, 1, 1, 0]",16,"c2:['Conv', 'MLP', 'Conv']; c3:['MLP', 'Conv', 'Conv', 'MLP']; c4:['Transformer', 'Conv', 'MLP', 'Transformer', 'MLP', 'Transformer']; c5:['Transformer', 'Transformer', 'Conv']","c2=Conv,MLP,Conv;c3=MLP,Conv,Conv,MLP;c4=Transformer,Conv,MLP,Transformer,MLP,Transformer;c5=Transformer,Transformer,Conv",60.59027778
32,2025-11-21T13:22:57.765953,[2. 0. 0. 1. 0. 1. 1. 0. 2. 2. 1. 0. 0. 1. 0. 1.],"74,20634921","46,92460317",74.20634921,46.92460317,"[2, 0, 0, 1, 0, 1, 1, 0, 2, 2, 1, 0, 0, 1, 0, 1]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['Transformer', 'Conv', 'Transformer', 'Transformer']; c4:['Conv', 'MLP', 'MLP', 'Transformer', 'Conv', 'Conv']; c5:['Transformer', 'Conv', 'Transformer']","c2=MLP,Conv,Conv;c3=Transformer,Conv,Transformer,Transformer;c4=Conv,MLP,MLP,Transformer,Conv,Conv;c5=Transformer,Conv,Transformer",60.56547619
23,2025-11-24T18:02:18.764285,[2. 1. 0. 1. 1. 2. 2. 0. 1. 2. 1. 0. 0. 0. 1. 1.],75,"46,08134921",75.0,46.08134921,"[2, 1, 0, 1, 1, 2, 2, 0, 1, 2, 1, 0, 0, 0, 1, 1]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['Transformer', 'Transformer', 'MLP', 'MLP']; c4:['Conv', 'Transformer', 'MLP', 'Transformer', 'Conv', 'Conv']; c5:['Conv', 'Transformer', 'Transformer']","c2=MLP,Transformer,Conv;c3=Transformer,Transformer,MLP,MLP;c4=Conv,Transformer,MLP,Transformer,Conv,Conv;c5=Conv,Transformer,Transformer",60.540674605
23,2025-11-25T14:06:20.836189,[2. 1. 1. 1. 1. 2. 2. 2. 0. 2. 2. 0. 2. 1. 0. 2.],"68,84920635","51,98412698",68.84920635,51.98412698,"[2, 1, 1, 1, 1, 2, 2, 2, 0, 2, 2, 0, 2, 1, 0, 2]",16,"c2:['MLP', 'Transformer', 'Transformer']; c3:['Transformer', 'Transformer', 'MLP', 'MLP']; c4:['MLP', 'Conv', 'MLP', 'MLP', 'Conv', 'MLP']; c5:['Transformer', 'Conv', 'MLP']","c2=MLP,Transformer,Transformer;c3=Transformer,Transformer,MLP,MLP;c4=MLP,Conv,MLP,MLP,Conv,MLP;c5=Transformer,Conv,MLP",60.416666665
4,2025-11-21T12:02:45.140244,[0. 1. 0. 0. 0. 0. 1. 0. 2. 1. 2. 1. 2. 1. 1. 0.],"80,15873016","40,17857143",80.15873016,40.17857143,"[0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 2, 1, 2, 1, 1, 0]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['Conv', 'Conv', 'Conv', 'Transformer']; c4:['Conv', 'MLP', 'Transformer', 'MLP', 'Transformer', 'MLP']; c5:['Transformer', 'Transformer', 'Conv']","c2=Conv,Transformer,Conv;c3=Conv,Conv,Conv,Transformer;c4=Conv,MLP,Transformer,MLP,Transformer,MLP;c5=Transformer,Transformer,Conv",60.168650795000005
0,2025-11-24T16:09:13.048823,[1. 0. 2. 1. 2. 1. 1. 2. 0. 1. 0. 2. 2. 2. 0. 1.],"71,52777778","48,56150794",71.52777778,48.56150794,"[1, 0, 2, 1, 2, 1, 1, 2, 0, 1, 0, 2, 2, 2, 0, 1]",16,"c2:['Transformer', 'Conv', 'MLP']; c3:['Transformer', 'MLP', 'Transformer', 'Transformer']; c4:['MLP', 'Conv', 'Transformer', 'Conv', 'MLP', 'MLP']; c5:['MLP', 'Conv', 'Transformer']","c2=Transformer,Conv,MLP;c3=Transformer,MLP,Transformer,Transformer;c4=MLP,Conv,Transformer,Conv,MLP,MLP;c5=MLP,Conv,Transformer",60.044642859999996
4,2025-11-25T10:11:22.572305,[1. 0. 2. 1. 1. 1. 1. 1. 0. 2. 2. 1. 0. 2. 2. 1.],"71,82539683","47,91666667",71.82539683,47.91666667,"[1, 0, 2, 1, 1, 1, 1, 1, 0, 2, 2, 1, 0, 2, 2, 1]",16,"c2:['Transformer', 'Conv', 'MLP']; c3:['Transformer', 'Transformer', 'Transformer', 'Transformer']; c4:['Transformer', 'Conv', 'MLP', 'MLP', 'Transformer', 'Conv']; c5:['MLP', 'MLP', 'Transformer']","c2=Transformer,Conv,MLP;c3=Transformer,Transformer,Transformer,Transformer;c4=Transformer,Conv,MLP,MLP,Transformer,Conv;c5=MLP,MLP,Transformer",59.87103175
2,2025-11-24T16:19:20.509115,[2. 1. 1. 0. 1. 2. 1. 2. 1. 2. 0. 1. 2. 2. 1. 0.],"71,82539683","47,76785714",71.82539683,47.76785714,"[2, 1, 1, 0, 1, 2, 1, 2, 1, 2, 0, 1, 2, 2, 1, 0]",16,"c2:['MLP', 'Transformer', 'Transformer']; c3:['Conv', 'Transformer', 'MLP', 'Transformer']; c4:['MLP', 'Transformer', 'MLP', 'Conv', 'Transformer', 'MLP']; c5:['MLP', 'Transformer', 'Conv']","c2=MLP,Transformer,Transformer;c3=Conv,Transformer,MLP,Transformer;c4=MLP,Transformer,MLP,Conv,Transformer,MLP;c5=MLP,Transformer,Conv",59.796626985
7,2025-11-25T10:21:44.261748,[1. 0. 2. 1. 0. 0. 2. 1. 2. 2. 2. 0. 2. 2. 1. 2.],"77,18253968","41,76587302",77.18253968,41.76587302,"[1, 0, 2, 1, 0, 0, 2, 1, 2, 2, 2, 0, 2, 2, 1, 2]",16,"c2:['Transformer', 'Conv', 'MLP']; c3:['Transformer', 'Conv', 'Conv', 'MLP']; c4:['Transformer', 'MLP', 'MLP', 'MLP', 'Conv', 'MLP']; c5:['MLP', 'Transformer', 'MLP']","c2=Transformer,Conv,MLP;c3=Transformer,Conv,Conv,MLP;c4=Transformer,MLP,MLP,MLP,Conv,MLP;c5=MLP,Transformer,MLP",59.47420635
15,2025-11-25T10:44:12.825164,[0. 0. 0. 1. 0. 2. 1. 0. 0. 2. 1. 2. 0. 0. 1. 2.],"75,1984127","43,45238095",75.1984127,43.45238095,"[0, 0, 0, 1, 0, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 2]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Transformer', 'Conv', 'MLP', 'Transformer']; c4:['Conv', 'Conv', 'MLP', 'Transformer', 'MLP', 'Conv']; c5:['Conv', 'Transformer', 'MLP']","c2=Conv,Conv,Conv;c3=Transformer,Conv,MLP,Transformer;c4=Conv,Conv,MLP,Transformer,MLP,Conv;c5=Conv,Transformer,MLP",59.325396825
24,2025-11-25T14:10:16.805599,[2. 0. 2. 1. 2. 0. 1. 1. 2. 1. 2. 1. 0. 1. 2. 1.],"72,61904762","45,93253968",72.61904762,45.93253968,"[2, 0, 2, 1, 2, 0, 1, 1, 2, 1, 2, 1, 0, 1, 2, 1]",16,"c2:['MLP', 'Conv', 'MLP']; c3:['Transformer', 'MLP', 'Conv', 'Transformer']; c4:['Transformer', 'MLP', 'Transformer', 'MLP', 'Transformer', 'Conv']; c5:['Transformer', 'MLP', 'Transformer']","c2=MLP,Conv,MLP;c3=Transformer,MLP,Conv,Transformer;c4=Transformer,MLP,Transformer,MLP,Transformer,Conv;c5=Transformer,MLP,Transformer",59.27579365
48,2025-11-21T14:14:09.193804,[0. 0. 0. 2. 2. 0. 2. 0. 2. 1. 2. 0. 1. 2. 2. 0.],"66,76587302","51,68650794",66.76587302,51.68650794,"[0, 0, 0, 2, 2, 0, 2, 0, 2, 1, 2, 0, 1, 2, 2, 0]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['MLP', 'MLP', 'Conv', 'MLP']; c4:['Conv', 'MLP', 'Transformer', 'MLP', 'Conv', 'Transformer']; c5:['MLP', 'MLP', 'Conv']","c2=Conv,Conv,Conv;c3=MLP,MLP,Conv,MLP;c4=Conv,MLP,Transformer,MLP,Conv,Transformer;c5=MLP,MLP,Conv",59.22619048
13,2025-11-25T10:37:59.819814,[0. 1. 2. 0. 1. 0. 0. 1. 2. 0. 0. 1. 0. 0. 0. 1.],"82,14285714","36,21031746",82.14285714,36.21031746,"[0, 1, 2, 0, 1, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['Conv', 'Transformer', 'Conv', 'Conv']; c4:['Transformer', 'MLP', 'Conv', 'Conv', 'Transformer', 'Conv']; c5:['Conv', 'Conv', 'Transformer']","c2=Conv,Transformer,MLP;c3=Conv,Transformer,Conv,Conv;c4=Transformer,MLP,Conv,Conv,Transformer,Conv;c5=Conv,Conv,Transformer",59.1765873
28,2025-11-21T13:10:43.942354,[1. 2. 2. 2. 0. 2. 1. 1. 0. 2. 1. 1. 0. 1. 2. 2.],"68,9484127","49,30555556",68.9484127,49.30555556,"[1, 2, 2, 2, 0, 2, 1, 1, 0, 2, 1, 1, 0, 1, 2, 2]",16,"c2:['Transformer', 'MLP', 'MLP']; c3:['MLP', 'Conv', 'MLP', 'Transformer']; c4:['Transformer', 'Conv', 'MLP', 'Transformer', 'Transformer', 'Conv']; c5:['Transformer', 'MLP', 'MLP']","c2=Transformer,MLP,MLP;c3=MLP,Conv,MLP,Transformer;c4=Transformer,Conv,MLP,Transformer,Transformer,Conv;c5=Transformer,MLP,MLP",59.126984130000004
22,2025-11-24T17:56:19.716961,[1. 1. 1. 2. 0. 1. 2. 0. 0. 0. 0. 0. 2. 1. 0. 1.],"65,17857143","53,02579365",65.17857143,53.02579365,"[1, 1, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0, 1]",16,"c2:['Transformer', 'Transformer', 'Transformer']; c3:['MLP', 'Conv', 'Transformer', 'MLP']; c4:['Conv', 'Conv', 'Conv', 'Conv', 'Conv', 'MLP']; c5:['Transformer', 'Conv', 'Transformer']","c2=Transformer,Transformer,Transformer;c3=MLP,Conv,Transformer,MLP;c4=Conv,Conv,Conv,Conv,Conv,MLP;c5=Transformer,Conv,Transformer",59.10218254
48,2025-11-25T15:27:31.767187,[0. 1. 2. 0. 2. 0. 0. 1. 2. 1. 2. 1. 2. 1. 0. 2.],"80,25793651","37,79761905",80.25793651,37.79761905,"[0, 1, 2, 0, 2, 0, 0, 1, 2, 1, 2, 1, 2, 1, 0, 2]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['Conv', 'MLP', 'Conv', 'Conv']; c4:['Transformer', 'MLP', 'Transformer', 'MLP', 'Transformer', 'MLP']; c5:['Transformer', 'Conv', 'MLP']","c2=Conv,Transformer,MLP;c3=Conv,MLP,Conv,Conv;c4=Transformer,MLP,Transformer,MLP,Transformer,MLP;c5=Transformer,Conv,MLP",59.027777779999994
33,2025-11-24T18:52:41.432035,[0. 0. 0. 2. 1. 1. 0. 1. 0. 0. 2. 1. 2. 1. 2. 0.],"63,88888889","53,86904762",63.88888889,53.86904762,"[0, 0, 0, 2, 1, 1, 0, 1, 0, 0, 2, 1, 2, 1, 2, 0]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['MLP', 'Transformer', 'Transformer', 'Conv']; c4:['Transformer', 'Conv', 'Conv', 'MLP', 'Transformer', 'MLP']; c5:['Transformer', 'MLP', 'Conv']","c2=Conv,Conv,Conv;c3=MLP,Transformer,Transformer,Conv;c4=Transformer,Conv,Conv,MLP,Transformer,MLP;c5=Transformer,MLP,Conv",58.878968255000004
47,2025-11-21T14:12:33.400563,[1. 1. 0. 1. 1. 0. 0. 1. 0. 2. 1. 2. 0. 0. 0. 1.],"80,45634921","37,05357143",80.45634921,37.05357143,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 1]",16,"c2:['Transformer', 'Transformer', 'Conv']; c3:['Transformer', 'Transformer', 'Conv', 'Conv']; c4:['Transformer', 'Conv', 'MLP', 'Transformer', 'MLP', 'Conv']; c5:['Conv', 'Conv', 'Transformer']","c2=Transformer,Transformer,Conv;c3=Transformer,Transformer,Conv,Conv;c4=Transformer,Conv,MLP,Transformer,MLP,Conv;c5=Conv,Conv,Transformer",58.754960319999995
32,2025-11-24T18:48:41.327709,[1. 1. 1. 0. 2. 0. 2. 0. 1. 1. 2. 1. 1. 1. 0. 0.],"74,70238095","42,75793651",74.70238095,42.75793651,"[1, 1, 1, 0, 2, 0, 2, 0, 1, 1, 2, 1, 1, 1, 0, 0]",16,"c2:['Transformer', 'Transformer', 'Transformer']; c3:['Conv', 'MLP', 'Conv', 'MLP']; c4:['Conv', 'Transformer', 'Transformer', 'MLP', 'Transformer', 'Transformer']; c5:['Transformer', 'Conv', 'Conv']","c2=Transformer,Transformer,Transformer;c3=Conv,MLP,Conv,MLP;c4=Conv,Transformer,Transformer,MLP,Transformer,Transformer;c5=Transformer,Conv,Conv",58.73015873
40,2025-11-25T15:05:39.125257,[1. 2. 1. 1. 0. 1. 0. 2. 1. 1. 0. 1. 0. 0. 1. 1.],"76,09126984","41,26984127",76.09126984,41.26984127,"[1, 2, 1, 1, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1]",16,"c2:['Transformer', 'MLP', 'Transformer']; c3:['Transformer', 'Conv', 'Transformer', 'Conv']; c4:['MLP', 'Transformer', 'Transformer', 'Conv', 'Transformer', 'Conv']; c5:['Conv', 'Transformer', 'Transformer']","c2=Transformer,MLP,Transformer;c3=Transformer,Conv,Transformer,Conv;c4=MLP,Transformer,Transformer,Conv,Transformer,Conv;c5=Conv,Transformer,Transformer",58.680555555
40,2025-11-24T14:55:29.578828,[0. 2. 2. 1. 1. 1. 0. 0. 1. 1. 2. 2. 1. 2. 2. 2.],"63,78968254","53,57142857",63.78968254,53.57142857,"[0, 2, 2, 1, 1, 1, 0, 0, 1, 1, 2, 2, 1, 2, 2, 2]",16,"c2:['Conv', 'MLP', 'MLP']; c3:['Transformer', 'Transformer', 'Transformer', 'Conv']; c4:['Conv', 'Transformer', 'Transformer', 'MLP', 'MLP', 'Transformer']; c5:['MLP', 'MLP', 'MLP']","c2=Conv,MLP,MLP;c3=Transformer,Transformer,Transformer,Conv;c4=Conv,Transformer,Transformer,MLP,MLP,Transformer;c5=MLP,MLP,MLP",58.680555555
47,2025-11-25T12:18:48.223773,[1. 2. 1. 0. 0. 1. 2. 1. 2. 2. 2. 2. 0. 1. 1. 1.],"81,15079365","35,91269841",81.15079365,35.91269841,"[1, 2, 1, 0, 0, 1, 2, 1, 2, 2, 2, 2, 0, 1, 1, 1]",16,"c2:['Transformer', 'MLP', 'Transformer']; c3:['Conv', 'Conv', 'Transformer', 'MLP']; c4:['Transformer', 'MLP', 'MLP', 'MLP', 'MLP', 'Conv']; c5:['Transformer', 'Transformer', 'Transformer']","c2=Transformer,MLP,Transformer;c3=Conv,Conv,Transformer,MLP;c4=Transformer,MLP,MLP,MLP,MLP,Conv;c5=Transformer,Transformer,Transformer",58.531746029999994
