timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
03:44,4;124;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,68634796;0,812312067;92,4354248;0,22064051;0,828000052;133967;3,769298315
03:44,5;125;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,9778595;0,746787548;92,25092316;0,268516183;0,834670742;133967;3,769298315
03:44,5;126;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,6088562;0,71599108;94,40344238;0,211401433;0,835809458;133967;3,769298315
03:44,5;127;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,05535126;0,707780063;92,86592865;0,218614608;0,826557851;133967;3,769298315
03:44,5;128;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,713406146;92,8044281;0,236060604;0,830640118;133967;3,769298315
03:44,5;129;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,42435455;0,728604078;93,35793304;0,217831343;0,829611144;133967;3,769298315
03:44,5;130;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,740802169;91,88191986;0,263738364;0,823912656;133967;3,769298315
03:44,5;131;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,05535126;0,797880113;94,03443909;0,201222211;0,82079785;133967;3,769298315
03:44,5;132;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,50184631;0,845040321;93,60393524;0,187487572;0,82486766;133967;3,769298315
03:44,5;133;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,828906655;93,2964325;0,22713238;0,831862069;133967;3,769298315
03:44,5;134;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,42435455;0,809498966;94,46495056;0,18638128;0,832005167;133967;3,769298315
03:44,5;135;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,805074751;93,66543579;0,209892184;0,824656089;133967;3,769298315
03:44,5;136;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,05535126;0,795373797;93,1734314;0,204202652;0,82370118;133967;3,769298315
03:44,5;137;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,79335785;0,767061532;92,98892975;0,211738244;0,833873328;133967;3,769298315
03:44,5;138;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,68634796;0,803371668;95,07995605;0,176113531;0,830151246;133967;3,769298315
03:44,5;139;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,50184631;0,852241099;94,21894073;0,185645595;0,82705453;133967;3,769298315
03:44,5;140;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,82456845;93,35793304;0,206894353;0,836071079;133967;3,769298315
03:44,5;141;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,68634796;0,830313265;94,40344238;0,180854633;0,827145252;133967;3,769298315
03:44,6;142;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;83,94834137;0,818861127;94,03443909;0,209343269;0,831773708;133967;3,769298315
03:44,6;143;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;86,16236115;0,797635376;94,64945221;0,186212838;0,835465093;133967;3,769298315
